,name,star,rating,platforms,n_ratings,genres,content,img
8,上古卷轴5：天际 The Elder Scrolls V: Skyrim,50,9.4,PC / PS4 / Xbox One / PS3 / Xbox 360 / Nintendo Switch,12037,游戏 / 角色扮演 / 冒险,十年前在溧阳以前的老电影院的旁边有一家光盘店，里面有各种盗版游戏光盘，当年的笔记本电脑还带DVD，我有一天去那家店里无意间看见了有傻瓜式安装贴纸的一盘碟片（当时不知道是盗版），上面的封面有个盔甲人，可能这就是缘分吧，拿了盔甲人光盘去结账，5块钱，放在我的老电脑上，当时连降低画质都不会，只有25帧的样子玩，第一次捏脸，第一次进入白漫，第一次上霍斯加高峰和灰胡子见面，看见矮人遗迹里的黑降，第一次打奥杜因。。。。很久以后，我才在steam上入了正版，有天我去那家光盘店发现早已经倒闭了，老板也不知去向，连旁边的书店生意也不行了，心中有微妙的情感，旁边的人群匆匆走过，我一个人看着那个关门的小店铺看了很久，可能真的天际就在那个倒闭的小店里吧，嘻嘻，这个游戏会一直在我的心里面,https://img9.doubanio.com/lpic/s10347405.jpg
9,锈湖：天堂岛 Rusty Lake Paradise,50,9.4,PC / Mac / iPhone / iPad / Android,5326,游戏 / 益智 / 冒险,目前全系列最不喜 是如果没有强迫症可以不玩的程度 跑图跑得非常累并且审美疲劳 很多解谜basically成了体力劳动 只有不错的邪教氛围加一星,https://img1.doubanio.com/lpic/s29668789.jpg
10,塞尔达传说：梅祖拉的假面3D ゼルダの伝説 ムジュラの仮面 3D,50,9.4,3DS,525,游戏 / 冒险 / 动作,又名《假面骑士林克》，讲述总是为他人带来笑容的林克交到了一个新朋友的故事。。。说正经的，假面看似是捡了时之笛的边角料，实际则是在时空轮回的母题上从另一个角度对游戏系统和叙事方式作出了有别于时之笛的尝试。舍弃掉时之笛连接两个时空的宏大叙事，而是将零散事件散布在大地图的每一个角落，让玩家用一次次的轮回慢慢见证。时空上的碎片化正是假面叙事的奥妙所在。问题嘛，自然是太！难！了！,https://img1.doubanio.com/lpic/s28048478.jpg
11,迷室 The Room,50,9.4,PC / iPhone / iPad / Android,5129,游戏 / 益智 / 角色扮演 / 冒险,好的我知道了解密游戏画面做亮点会死,https://img2.doubanio.com/lpic/s24450063.jpg
12,精灵与森林：决定版 Ori and the Blind Forest: Definitive Edition,50,9.4,PC / Xbox One / Nintendo Switch / XSX,1789,游戏 / 横版过关 / 冒险 / 动作,是谁快通完才发现自己玩的决定版还有技能可以拿，又哼哧哼哧跑回起点拿技能，是我。手残但是多玩几次也能过，许多益智关卡通过了很有意思，还有拿到一个技能后的很长段的关卡都是考验你用这个技能，有些挺折磨人的。画面和音乐都真的超喜欢，剧情最后还是挺感人的，爱是最伟大的。,https://img1.doubanio.com/lpic/s29790389.jpg
13,节奏医生 Rhythm Doctor,50,9.4,PC / Mac / Nintendo Switch,786,游戏 / 音乐/旋律 / 冒险,看到短评里好几位豆友说是国产游戏，忍不住想说一下：开发团队里有华人，但主创是马来人，indienova负责中文本地化和发行。并不是国产独立游戏啦…,https://img2.doubanio.com/lpic/s33981583.jpg
14,重装机兵 回归 Metal Max Returns,50,9.4,SFC/SNES/超任,119,游戏 / 角色扮演 / 冒险,很不错的情怀作，完美满足了一代厨的需求，不过有几点比较不足，1是有些boss太难遇了，晃悠几十分钟都遇不到；2是传送装置失常的时候传去的那个诡异研究所的诡异bgm不见了，想当初我可是被那个研究所的bgm吓得差点做噩梦；3是后三辆战车就一部红狼车还是红色，天蓝色的变成了绿色，深蓝色的变成了白色，感觉略丑.....,https://img1.doubanio.com/lpic/s10204848.jpg
15,银河战士：融合 メトロイド フュージョン,50,9.4,GBA,427,游戏 / 横版过关 / 射击 / 冒险 / 动作,当年gba通过的，比起恶魔城更喜欢这种半科幻背景的设定。难度上感觉比恶魔城系列更高一点，最终boss也很有压迫感，打完boss胜利大逃亡那段气氛简直满点。,https://img1.doubanio.com/lpic/s28397127.jpg
16,小小梦魇2 Little Nightmares II,50,9.4,PC / PS4 / Xbox One / Nintendo Switch / PS5 / XSX / Stadia,3671,游戏 / 横版过关 / 冒险 / 动作,这种游戏能不能加个tag叫“看过”，本人老老实实在B站看完了全部解说并且觉得很赞。,https://img9.doubanio.com/lpic/s33574785.jpg
17,勇敢的心：世界大战 Valiant Hearts: The Great War,50,9.4,PC / iPhone / iPad / Android / PS4 / Xbox One / PS3 / Xbox 360 / Nintendo Switch,6819,游戏 / 横版过关 / 冒险,我们每次调侃育碧的BUG，缩水和跳票的时候，其实都没有想过育碧在推动原创游戏和独立游戏发展方面的贡献。有人说小游戏形态的育碧是站在业界之巅的，此话不假。本作无论是游戏解谜设计，剧情，人物，场景，音乐，乃至于收集要素的种种丰富细节，都让人叹为观止。一战题材是游戏界鲜有人及的领域，但育碧这一次没有创作一个身手矫健的战争英雄， 而是聚焦四个不同民族，肤色和职业的平凡人物，以及他们在无情战争中交织的命运。从立意上来讲，本作远远高于我们熟知的那些FPS。画风轻松，主题沉重，战争是为了和平，我们应该庆幸自己没有处于那些朝不保夕的日子，并敬重那些为了国家献出生命的每一位士兵，每一位。,https://img2.doubanio.com/lpic/s27318593.jpg
18,南方公园：真理之杖 South Park：The Stick of Truth,50,9.4,PC / PS3 / Xbox 360 / Nintendo Switch,540,游戏 / 角色扮演 / 冒险 / 策略,才发现sp的豆瓣影视条目都没有了,https://img9.doubanio.com/lpic/s33569444.jpg
19,生化奇兵：无限 BioShock: Infinite,50,9.4,PC / Mac / PS4 / Xbox One / PS3 / Xbox 360 / Nintendo Switch / Linux,8092,游戏 / 冒险 / 动作,如果知道不能跟你一起去巴黎，我就不该打断你在码头的舞蹈,https://img1.doubanio.com/lpic/s26018737.jpg
0,寻找天堂 Finding Paradise,50,9.4,PC / Mac / Linux,2065,游戏 / 冒险,现实充满遗憾，但这没什么好遗憾的。,https://img2.doubanio.com/lpic/s29676121.jpg
1,饥荒：巨兽统治 Don't Starve: Reign of Giants,50,9.4,PC / Mac / iPhone / iPad / Android / PS4 / Xbox One / Wii U / PS3 / PSV/PS Vita / Nintendo Switch / Linux,936,游戏 / 冒险 / 动作,哈哈哈哈哈每次打怪快死的时候我就按退出…然后硬活了100多天,https://img2.doubanio.com/lpic/s28344103.jpg
2,风之旅人 Journey,50,9.4,PC / iPhone / iPad / PS4 / PS3,11725,游戏 / 冒险 / 动作,感谢天朝蛋疼的网络，让我一个人走完了全程,https://img3.doubanio.com/lpic/s28395460.jpg
3,空洞骑士 Hollow Knight,50,9.3,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,10380,游戏 / 横版过关 / 角色扮演 / 冒险 / 动作,"在上海服刑的应届毕业生，白天趴在桌子上写论文，晚上窝在被子里打游戏。由于ns上攻击键和跳跃键都要用大拇指按，注定了与剑术流无缘，硬生生靠着平A走完了小骑士的一生。67h10min59s，全boss全护符全竞技场，不再有梦。
前天顺利地通过了论文答辩，结束了三年的研究生生活。
特别感谢白王富有想象力的装修风格，让我知道了，原来真的有比写我的论文更难的事。",https://img2.doubanio.com/lpic/s29860731.jpg
4,梦幻模拟战2 ラングリッサー II,50,9.3,PC / MD/世嘉五代,412,游戏 / 角色扮演 / 冒险 / 策略,一款从游戏性，画面，音乐，剧情，无可比拟的完美殿堂级神作。犹记得当年《电子游戏软件》评选十大怀旧游戏，梦2榜上有名。即便是现在，打开网易云的游戏原声带，下面一群人不停的刷着游戏台词，依旧会让我回到那个暑假，和小伙伴一起冲锋陷阵，望着结局久久说不出话的样子。时过境迁，美赛亚公司早已经烟消云散，我们的童年也已经无法重来，可炎龙军团团长巴尔卡斯死战之时的话语依旧在我脑海里回响：我是在讥笑和辱骂中成长起来的，这一切都是因为我的父亲是个逃兵。今天是我妻子生产的日子，但恐怕我已经没有机会看看这个小家伙了，因为我永远不会做逃兵！我要让他记住，他的父亲，是巴尔卡斯！是一步不退的猛将！我要他带着荣耀活下去！那是我人生中第一次对一个游戏中的反派角色产生敬意，而我却必须将这个男人杀死。那一天，我独自哭了很久很久。,https://img2.doubanio.com/lpic/s24477492.jpg
5,以撒的燔祭：胎衣+ The Binding of Isaac: Afterbirth+,50,9.3,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,643,游戏 / 角色扮演 / 冒险 / 动作,这b游戏是真耐玩,https://img1.doubanio.com/lpic/s29429307.jpg
6,生化危机2 バイオハザード2,50,9.3,PC / PS4 / Xbox One / NGC/GameCube / PS / DC/Dreamcast / N64/任天堂64 / PS5 / XSX,1903,游戏 / 冒险 / 动作,上、上、下、下、左、右、左、右、X 无耻通关= =,https://img2.doubanio.com/lpic/s10245312.jpg
7,神秘海域4：盗贼末路 Uncharted 4: A Thief's End,50,9.3,PS4,13442,游戏 / 射击 / 冒险 / 动作,很大程度上弥补了我这三年没能看到的景色   这个国家已经不是我爱的地方了……,https://img1.doubanio.com/lpic/s29294297.jpg
8,克林巴 Kalimba,50,9.3,PC / Xbox One,138,游戏 / 横版过关 / 冒险 / 动作,大型精分现场,https://img9.doubanio.com/lpic/s29212055.jpg
9,刺客信条2 Assassin's Creed II,50,9.3,PC / Mac / PS4 / Xbox One / PS3 / Xbox 360 / Nintendo Switch,10535,游戏 / 冒险 / 动作,只有我22年还玩刺客信条2吗？,https://img9.doubanio.com/lpic/s29468884.jpg
10,小婴儿逃出系列 Bamba Snack Quest,50,9.3,PC,36,游戏 / 益智 / 冒险,小时候在4399上玩了个遍，特别喜欢的解密游戏,https://img9.doubanio.com/lpic/s33712265.jpg
11,刺客信条 兄弟会 Assassin's Creed Brotherhood,50,9.3,PC / Mac / PS4 / Xbox One / PS3 / Xbox 360 / Nintendo Switch,7934,游戏 / 冒险 / 动作,后来我真正到了罗马，发现一切好像都似曾相识。,https://img1.doubanio.com/lpic/s10191687.jpg
12,花开之歌 Song of Bloom,50,9.3,iPhone / iPad,188,游戏 / 冒险,全程尖叫玩完了，想打100星，想推荐给每一个人，真的太好太好太好了，这个人一定会在游戏史上留下姓名！！！！,https://img9.doubanio.com/lpic/s33542996.jpg
13,虚无之间 Nowhere,50,9.3,Android,52,游戏 / 角色扮演 / 冒险 / 策略,"游戏就透露着两个字--诡异！
不知道怎么形容，但就是觉得很流弊，像那种经典的B级片给我的感觉。",https://img2.doubanio.com/lpic/s27996921.jpg
14,塞尔达传说 旷野之息 - 试炼的霸者 ゼルダの伝説 ブレス オブ ザ ワイルド 試練の覇者,50,9.3,Nintendo Switch,821,游戏 / 冒险 / 动作,捏爹的，终阶开头一切顺利然后飘了，给莫力布林直接砍死,https://img9.doubanio.com/lpic/s29663616.jpg
15,神秘视线5：重返乌鸦赫斯特庄园 Mystery Case Files: Return to Ravenhearst,50,9.3,PC,80,游戏 / 益智 / 冒险 / 动作,作为从1代就开始为背单词而入坑的老玩家，当捡起砖头砸破窗子的时候 彻底沦陷了,https://img9.doubanio.com/lpic/s33658094.jpg
16,逆转检事2 逆転検事2,50,9.3,NDS,1266,游戏 / 文字冒险 / 冒险,好喜欢啊！案件设计环环相扣太精妙了比逆检1不知道高级多少，最后一案伏笔一一回收玩得很爽！唯一不开心的就是推理到瓶颈时刻突然出现一个天降证据，但是瑕不掩瑜，我超级喜欢这一作！小御的人设又立体了好多，越来越喜欢他了 呜呜，他真的清醒温柔又坚定（而且可爱T T）新角色也很有魅力，我刚开始对弓彦和水镜的印象是大龄弱智儿童+苦命保姆组合，结果最后一案好感度疯狂upup，尤其弓彦流泪猫猫头的立绘给我可爱坏了！另外刺刺头律师的出场还是只活在咪酱台词中的“那个男人”“某个人”，真的好像青春期少女在日记里写暗恋对象时不敢直呼其名啊。果然人活着就是为了搞成御！最后还给我嗑到一口糖，“把我从中救出来的是——”传下去御剑说成步堂是他的救赎（,https://img2.doubanio.com/lpic/s29656881.jpg
17,绯色的记忆之痕,50,9.3,PC / 浏览器,63,游戏 / 文字冒险 / 益智 / 角色扮演 / 冒险,刻痕系列里人气最低的一作，至今很多人还不知道刻痕有这一作，本作的故事可谓相当优秀，发扬了刻痕一贯的深刻剧情的传统，探讨的社会问题发人深省，包括教育问题、熊孩子杀人、未成年人保护法保护穷凶极恶去杀人作恶的熊孩子是否合理等等一系列非常现实的话题，是一部非常具有教育意义的深刻作品,https://img1.doubanio.com/lpic/s28057708.jpg
18,底特律：化身为人 Detroit: Become Human,50,9.3,PC / PS4 / PS5,21741,游戏 / 冒险 / 动作,建议增加“看过”,https://img2.doubanio.com/lpic/s29705432.jpg
19,奥伯拉·丁的回归 Return of the Obra Dinn,50,9.3,PC / Mac / PS4 / Xbox One / Nintendo Switch,1436,游戏 / 冒险,副水手长穿这样啊？,https://img2.doubanio.com/lpic/s32331462.jpg
0,战神 God of War,50,9.3,PC / PS4 / PS5,13305,游戏 / 角色扮演 / 冒险 / 动作,就这么个破逼玩意也配干掉大镖客2拿年度？奎托斯毁天灭地诛神杀佛，上下5米的台子都得靠砖缝和铁链子，一多半时间除了爬墙就是解谜，我玩的是奎托斯还是劳拉？更离谱的是傻逼解谜不靠脑子全凭眼神。动作还凑合，就是boss各种换皮，五颜六色的石头人扛着大柱子来凑数。有那个做解谜的时间你多做俩boss不行？解谜不如1代，战斗不如3代，再革新也是倒退，就这么个东西有什么可吹的？,https://img1.doubanio.com/lpic/s29521388.jpg
1,秘密结社 Unavowed,50,9.3,PC / Mac / Nintendo Switch,84,游戏 / 冒险,好想找人一起汉化…,https://img3.doubanio.com/lpic/s33504180.jpg
2,行尸走肉：第二季 The Walking Dead: Season Two,50,9.3,PC / Mac / iPhone / iPad / Android / PS4 / Xbox One / PS3 / Xbox 360 / PSV/PS Vita / Nintendo Switch,1688,游戏 / 冒险,英文版简直是全速听力+限时完形填空。。。,https://img1.doubanio.com/lpic/s27200649.jpg
3,密特罗德 生存恐惧 メトロイド ドレッド,50,9.3,Nintendo Switch,1462,游戏 / 横版过关 / 角色扮演 / 冒险 / 动作,扯的稍微远一点。我们嘴上天天说着复兴银河城游戏，到头来只有小工作室做的独立游戏活跃在第一线，大厂们看都懒得看一眼，直到《密特罗德 生存恐惧》的出现让我看到了受重视的横版游戏能做到什么程度。我们都知道密特罗德做得再好玩也就固定那几百万套销量，与老任旗下动辄几千万的销量怪物相差甚远，但任天堂还是给予了她大作级别的资金投入和宣发力度。现在的业界主流要么在搞流水线3A罐头，要么像FIFA那样做成一年不如一年的年货骗钱，要么加入手游行列开始氪金抽卡，回到二三十年前那个百花齐放的状态可能永远只是我的一厢情愿，但至少此刻我看到了我们的银河战士在逆流而上，她告诉小众游戏的厂商没有任何游戏类型天生就该劣于其它而被人瞧不起。谢谢任天堂，谢谢水银蒸气工作室的员工，谢谢制作人坂本贺勇守护了15年的创意，真的很感动。,https://img2.doubanio.com/lpic/s33923351.jpg
